"TIME","GEO","INDIC_DE","Value"
"2015","Ukraine","Population on 1 January - total ","42,759,661"
"2015","Ukraine","Population on 1 January - males","19,787,826"
"2015","Ukraine","Population on 1 January - females","22,971,835"
"2015","Ukraine","Average population - total","42,675,270"
"2015","Ukraine","Average population - males","19,752,854"
"2015","Armenia","Population on 1 January - total ","3,010,598"
"2015","Armenia","Population on 1 January - males","1,439,148"
"2015","Armenia","Population on 1 January - females","1,571,450"
"2015","Armenia","Average population - total","3,004,588"
"2015","Armenia","Average population - males","1,434,095"
"2015","Azerbaijan","Population on 1 January - total ","9,593,038"
"2015","Azerbaijan","Population on 1 January - males","4,775,857"
"2015","Azerbaijan","Population on 1 January - females","4,817,181"
"2015","Azerbaijan","Average population - total","9,649,341"
"2015","Azerbaijan","Average population - males","4,805,749"
"2015","Georgia","Population on 1 January - total ","3,729,500"
"2015","Georgia","Population on 1 January - males","1,778,500"
"2015","Georgia","Population on 1 January - females","1,951,000"
"2015","Georgia","Average population - total","3,724,950"
"2015","Georgia","Average population - males","1,779,000"
"2016","European Union - 27 countries (from 2019)","Population on 1 January - total ","444,802,830"
"2016","European Union - 27 countries (from 2019)","Population on 1 January - males","217,069,355"
"2016","European Union - 27 countries (from 2019)","Population on 1 January - females","227,733,475"
"2016","European Union - 27 countries (from 2019)","Average population - total","445,163,911"
"2016","European Union - 27 countries (from 2019)","Average population - males",":"
"2016","European Union - 28 countries","Population on 1 January - total ","510,181,874"
"2016","European Union - 28 countries","Population on 1 January - males","249,295,415"
"2016","European Union - 28 countries","Population on 1 January - females","260,886,459"
"2016","European Union - 28 countries","Average population - total","510,775,504"
"2016","European Union - 28 countries","Average population - males",":"
"2016","European Union - 27 countries (2007-2013)","Population on 1 January - total ","505,991,205"
"2016","European Union - 27 countries (2007-2013)","Population on 1 January - males","247,272,618"
"2016","European Union - 27 countries (2007-2013)","Population on 1 January - females","258,718,587"
"2016","European Union - 27 countries (2007-2013)","Average population - total","506,603,063"
"2016","European Union - 27 countries (2007-2013)","Average population - males",":"
"2016","Euro area (19 countries)","Population on 1 January - total ","339,787,987"
"2016","Euro area (19 countries)","Population on 1 January - males","165,898,906"
"2016","Euro area (19 countries)","Population on 1 January - females","173,889,081"
"2016","Euro area (19 countries)","Average population - total","340,159,780"
"2016","Euro area (19 countries)","Average population - males",":"
"2016","Euro area (18 countries)","Population on 1 January - total ","336,899,429"
"2016","Euro area (18 countries)","Population on 1 January - males","164,569,299"
"2016","Euro area (18 countries)","Population on 1 January - females","172,330,130"
"2016","Euro area (18 countries)","Average population - total","337,291,549"
"2016","Euro area (18 countries)","Average population - males",":"
"2016","Belgium","Population on 1 January - total ","11,311,117"
"2016","Belgium","Population on 1 January - males","5,569,264"
"2016","Belgium","Population on 1 January - females","5,741,853"
"2016","Belgium","Average population - total","11,331,422"
"2016","Belgium","Average population - males","5,579,268"
"2016","Bulgaria","Population on 1 January - total ","7,153,784"
"2016","Bulgaria","Population on 1 January - males","3,477,177"
"2016","Bulgaria","Population on 1 January - females","3,676,607"
"2016","Bulgaria","Average population - total","7,127,822"
"2016","Bulgaria","Average population - males","3,463,578"
"2016","Czechia","Population on 1 January - total ","10,553,843"
"2016","Czechia","Population on 1 January - males","5,186,330"
"2016","Czechia","Population on 1 January - females","5,367,513"
"2016","Czechia","Average population - total","10,566,332"
"2016","Czechia","Average population - males","5,193,509"
"2016","Denmark","Population on 1 January - total ","5,707,251"
"2016","Denmark","Population on 1 January - males","2,837,887"
"2016","Denmark","Population on 1 January - females","2,869,364"
"2016","Denmark","Average population - total","5,728,010"
"2016","Denmark","Average population - males","2,849,033"
"2016","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82,175,684"
"2016","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","40,514,123"
"2016","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,661,561"
"2016","Germany (until 1990 former territory of the FRG)","Average population - total","82,348,669"
"2016","Germany (until 1990 former territory of the FRG)","Average population - males","40,605,621"
"2016","Germany including former GDR","Population on 1 January - total ","82,175,684"
"2016","Germany including former GDR","Population on 1 January - males","40,514,123"
"2016","Germany including former GDR","Population on 1 January - females","41,661,561"
"2016","Germany including former GDR","Average population - total","82,348,669"
"2016","Germany including former GDR","Average population - males","40,605,621"
"2016","Estonia","Population on 1 January - total ","1,315,944"
"2016","Estonia","Population on 1 January - males","616,708"
"2016","Estonia","Population on 1 January - females","699,236"
"2016","Estonia","Average population - total","1,315,790"
"2016","Estonia","Average population - males","617,123"
"2016","Ireland","Population on 1 January - total ","4,726,286"
"2016","Ireland","Population on 1 January - males","2,339,141"
"2016","Ireland","Population on 1 January - females","2,387,145"
"2016","Ireland","Average population - total","4,755,335"
"2016","Ireland","Average population - males","2,353,530"
"2016","Greece","Population on 1 January - total ","10,783,748"
"2016","Greece","Population on 1 January - males","5,224,210"
"2016","Greece","Population on 1 January - females","5,559,538"
"2016","Greece","Average population - total","10,775,971"
"2016","Greece","Average population - males","5,222,744"
"2016","Spain","Population on 1 January - total ","46,440,099"
"2016","Spain","Population on 1 January - males","22,807,464"
"2016","Spain","Population on 1 January - females","23,632,635"
"2016","Spain","Average population - total","46,483,569"
"2016","Spain","Average population - males",":"
"2016","France","Population on 1 January - total ","66,638,391"
"2016","France","Population on 1 January - males","32,247,386"
"2016","France","Population on 1 January - females","34,391,005"
"2016","France","Average population - total","66,721,256"
"2016","France","Average population - males","32,283,180"
"2016","France (metropolitan)","Population on 1 January - total ",":"
"2016","France (metropolitan)","Population on 1 January - males",":"
"2016","France (metropolitan)","Population on 1 January - females",":"
"2016","France (metropolitan)","Average population - total",":"
"2016","France (metropolitan)","Average population - males",":"
"2016","Croatia","Population on 1 January - total ","4,190,669"
"2016","Croatia","Population on 1 January - males","2,022,797"
"2016","Croatia","Population on 1 January - females","2,167,872"
"2016","Croatia","Average population - total","4,172,441"
"2016","Croatia","Average population - males","2,014,004"
"2016","Italy","Population on 1 January - total ","60,665,551"
"2016","Italy","Population on 1 January - males","29,456,321"
"2016","Italy","Population on 1 January - females","31,209,230"
"2016","Italy","Average population - total","60,627,498"
"2016","Italy","Average population - males","29,451,031"
"2016","Cyprus","Population on 1 January - total ","848,319"
"2016","Cyprus","Population on 1 January - males","412,692"
"2016","Cyprus","Population on 1 January - females","435,627"
"2016","Cyprus","Average population - total","851,561"
"2016","Cyprus","Average population - males","414,678"
"2016","Latvia","Population on 1 January - total ","1,968,957"
"2016","Latvia","Population on 1 January - males","904,299"
"2016","Latvia","Population on 1 January - females","1,064,658"
"2016","Latvia","Average population - total","1,959,537"
"2016","Latvia","Average population - males","899,991"
"2016","Lithuania","Population on 1 January - total ","2,888,558"
"2016","Lithuania","Population on 1 January - males","1,329,607"
"2016","Lithuania","Population on 1 January - females","1,558,951"
"2016","Lithuania","Average population - total","2,868,231"
"2016","Lithuania","Average population - males","1,320,897"
"2016","Luxembourg","Population on 1 January - total ","576,249"
